,kurt7,min11,med4,skew13,power6,kurt4,std3,skew9,med12,med10,power8,max12,skew11,max6,min5,max1,max3,std13,kurtosis,power3,max5,std2,av3,skew4,min12,av11,med3,kurt2,med7,med9,kurt6,av7,med8,skewness,kurt5,med6,skew12,kurt12,med13,power1,av12,mean,max9,min1,skew8,av1,max11,av8,std4,kurt9,min2,min4,max2,av9,power5,skew1,med11,max4,max8,med5,av4,kurt8,kurt10,skew3,kurt1,skew2,class,std5,skew6,min3,std8,med1,std7,power10,std9,min7,kurt13,med2,av6,min10,skew7,skew5,std10,min9,std11,std1,min13,av2,skew10,power7,std,av13,av10,kurt3,max10,av5,max7,min6,power2,std6,power4,min8,max13,kurt11,power9,std12
102853.wav,-0.04563516410591317,-32.23334669122714,-16.77463482374712,0.18210465218908176,0.1412215258783841,1.1528512848772783,4.760420231803162,-0.427573367427616,-3.171885508129358,-8.800136280746631,0.09838471687562504,27.307430793949646,-0.21685501155764964,-1.8262668448020196,-28.617210426674983,21.311394555116713,18.572351974244597,7.97633723766152,8.446615815177653,0.07688946951961131,46.35352955492819,4.7190190721151675,0.8784304006469037,0.27340780660917424,-47.5091740942243,5.635794810119596,0.6874410149507812,9.602845944656124,-7.703254743021962,-0.7854811147131893,0.21632584075931005,-7.654959077715919,-17.90469052979853,-0.02795494896451225,0.13708766613501977,-25.074593787855747,0.08743870036547134,0.26579961209700187,6.484512668101342,0.11635241607644466,-2.926451200494746,1.1935939994824964,27.117764947183684,15.048850636897573,0.049938249311885445,16.463895849212697,39.78677379959567,-18.093382288994697,6.162551943830957,0.747358844079975,-33.30894502958363,-41.46454856435412,14.981968846685396,-1.3798988889747907,0.09812070127136395,1.5865043741838736,5.855346513996834,12.395386062972712,21.084678773090296,3.4539273941545483,-16.59423171850774,0.8019190999131132,0.33511169754741665,0.05378797367604208,4.610077449555481,-2.2360537703075174,siren,9.215681478649085,-0.4319276772603915,-21.627332955049262,7.62865554560383,16.32416274228475,7.752915920609285,0.07142519219290225,8.977811042203756,-33.57225179634563,0.2300325225810953,3.117553557955646,-25.77980218069291,-45.311356032757956,0.04495468509644354,0.07896169023543374,8.32425381118846,-41.30015777425611,8.370189021063053,0.6688308519580368,-24.49006755714538,2.4808746954398453,-0.02059906628177239,0.1228039760704607,1345.843776013449,6.892454977492742,-8.938453269319066,0.2503525668531785,29.154558138776288,3.2180811186105203,19.0436012720224,-59.750200148924456,0.11079538412958696,7.831778827837337,0.07859040106262045,-48.501578254522805,41.93887846323551,0.5135970483155718,0.0854162169230006,8.320400590110143
102857.wav,0.09014701342662201,-35.691647521603976,-22.11227656304191,0.02111138072651989,0.09956980511027344,-0.17418909142214467,3.7923939791898524,-0.3013412721529095,2.8725039630165297,0.03692026048993674,0.0997054795539684,34.00910929510607,-0.10170568267842058,-15.080686893325602,2.367004061192064,18.84566106434632,3.7173242410310388,6.182433467326726,2.6929435488101587,0.0954646450796579,43.02686782599984,2.759245129372817,-7.597372733624857,-0.39835334745533707,-28.676510197450654,2.5109773423277084,-7.266528553476439,-0.17559644814067044,18.839237458406863,8.709403367359876,0.22735705794649563,18.538463670102708,-11.125076272579047,-0.1752778360088775,0.048752180527557254,-43.29527331931803,-0.07531651704166346,-0.05995275620986318,2.3984304261094014,0.09423949825321223,2.781626775396342,0.7582131629359712,34.228501436825695,15.825493927274755,-0.3892496876178,17.41234286221737,33.53881564248048,-11.743337636339396,5.460820419616749,0.3942724518741727,-4.610676411651823,-45.35496649678711,16.899288254676225,8.47525348724318,0.09854887498811479,-0.33091788052636795,2.8874465276229575,-4.406669561904488,15.94119592711278,23.73439340928914,-22.70942781503413,0.17789055243515195,0.03919363421633326,-0.3385925964503359,-0.34602082319378225,-0.18371587517114346,engine_idling,5.281516750126168,-0.05895066491595341,-23.8872132642878,7.488876692183557,17.402768928429946,6.932007535094263,0.1115396513405425,7.063136503563455,-13.294415129623802,0.3382256010421343,7.145660447374087,-43.286672570685404,-31.69198852688538,-0.2406379883840589,-0.1645707541077536,7.116277231959709,-24.83702613887723,9.104457619268784,0.47174974471781755,-25.920215514475853,7.0187720110473615,-0.14815290804498576,0.10012537914609672,4588.335300153515,2.374007368820236,-0.1582717932488353,-0.0981887964982251,26.450016670453664,23.608182263434056,41.78386651663868,-76.45469586114659,0.09409542224385643,6.977257608547722,0.09951043361099746,-46.21850643962825,31.778338722032384,-0.35112939558122,0.10720081067328012,7.9562713871368285
102858.wav,0.17123744475914515,-23.026937358918147,-17.98532211366097,0.03992471968312414,0.15848246006898067,-0.25992157671131677,4.839493881734806,-0.147622002519237,2.66941654791188,0.6608679734703153,0.014185323743596373,31.173815323437815,0.10963923322798799,-8.986671748989908,-1.2535114428660394,19.51295796399886,10.21229739852182,6.370718692860954,3.3925650626009833,0.15303944562881877,40.883761730079236,3.378220178339757,-5.777475168091254,-0.16862540400165754,-22.438489371422907,4.1533105805880535,-6.154933079184888,0.8870291377396367,21.261627769671204,7.184549886408592,-0.16589809237614705,21.174306128650443,-9.217066031004403,-0.04425849987194328,0.12283012874181809,-34.034187059602715,-0.15296293033456523,0.029242788860504465,0.8048718640673481,0.14384904956144717,2.373154299444013,-2.303340136054422,30.038450765219604,10.999459840939496,0.14107917214653998,16.275270612129663,39.89461481782634,-9.066698513688674,6.44538844960187,0.09027213975791115,-10.203588868363246,-38.75504908478052,17.184256496262115,7.011247142189465,0.16302176745196975,-0.7377092327972693,3.9272665475050803,1.925814999255085,16.394170951561218,24.90655290935165,-18.32261738061867,-0.10150511291829334,0.09879465484700445,0.4343485484177148,-1.0698437077742582,-0.4800694518448953,engine_idling,6.049267608634252,0.0502408569630452,-21.546064704862005,7.087027060221883,17.63783922208465,6.897988059257242,0.008124058440046194,6.902424547906211,-10.4140244639644,0.16355859009396534,5.897323291073049,-34.035218420511214,-30.079357728939858,-0.16440695793889207,-0.3382035089366106,7.2095278549376784,-22.930759703410438,8.225883925787096,2.4256211428097494,-28.396055067036105,5.736604319033797,-0.2771441993833534,0.048367141550207444,5956.297249973465,0.9485986359946731,0.3844048385029448,0.03624011962435869,21.41282985773908,24.475857217574283,42.970183204370116,-55.52874653139556,0.15121912215431282,6.986752959666615,0.14771722377079943,-35.80040353334027,25.649114635239908,-0.03713776696195481,0.011994407629821352,7.730593908601939
102871.wav,0.1860628283219845,-26.245526959292608,-33.25274650119773,-0.06856519948785043,0.08933700014717144,-0.6540564582884238,5.047143037457751,-0.08903417730096999,-13.53047921613391,-13.914569853330727,0.058823791878898045,13.9453220397555,-0.1970449927543924,-6.800921251732673,-28.98962749196051,19.61905890339762,20.12250574623241,7.556928069779046,5.265338893644529,0.16989996660540166,28.574082130661903,4.849035026965694,4.818344349662872,0.24785961373242607,-45.07393804385089,10.413824444806352,4.873206494993676,-0.2553452168960413,-3.715177774376858,15.114673614724426,0.453882426646508,-3.5901626942795404,-19.725568387417724,0.012010123835096278,-0.42439361704619927,-31.476853155074497,-0.012604925901288956,0.09319111391933621,10.01975731000793,0.14019200175874158,-13.53698598515963,1.5604573052988142,50.596331927606286,13.525843087515929,-0.04108179116979326,16.724988698868042,36.752752418642864,-19.83045807024185,9.739326552112525,0.31336639085607265,-7.0856613197267455,-66.09755174680171,27.406204640109152,15.017357009646911,0.1280668916159393,-0.4316487367681949,10.564327309309663,-1.3029514710862231,9.232510150136497,-3.7198970385705232,-31.870328317265905,-0.09538990426238003,0.0028880903893453436,-0.09591023810994638,-0.966022019495866,-0.36682654785386937,siren,8.75437888945291,-0.31097597892997403,-18.41825342808452,8.00230407372454,17.106256506009167,7.7129690142088325,0.03332036564925612,8.513899412316116,-31.63108132835659,0.12511506139009976,12.855430163462016,-31.800204840397075,-50.851024543669,0.11354948950134623,0.10885640453314308,9.811887984013502,-21.642450477467666,7.544540030378234,1.2595867303971664,-24.35316975592917,12.35438124750016,-0.13558829952661186,0.07070335605592222,1593.5296332517705,9.89082155791497,-14.11345951528455,-0.1702994488124241,25.100074568995787,-3.4646392856726633,33.23954664609322,-66.73217062036392,0.14806925868405238,7.1252666402238765,0.11831532240689438,-53.220476138067895,36.3674419436077,0.2317882538531455,0.04327204519772286,7.612642592399736
103074.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jackhammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103249.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engine_idling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103258.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engine_idling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103357.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103438.wav,0.26037483157956576,-45.60089448076587,-14.579858819329065,0.007787191202563194,0.09458584595561174,0.09280032390849291,4.891400393664069,-0.0465962575674341,8.910707326835144,4.32814350969321,0.11514250351484977,40.68572172839045,-0.03506045154870095,-1.0383469693971485,-6.509519508982725,19.947556805753305,9.574626353901094,8.042855899477026,9.248946005856798,0.09466265502411243,51.35673229518891,7.587187535802896,-6.94722251355714,0.027625550763345167,-23.472337614502443,-9.34251074823541,-6.7669959372692,0.9160378049258013,19.76548483196277,-0.3227226685651706,0.246559554697245,19.4806728966579,-12.448008406400524,-0.09589540600848595,-0.03717171935281227,-29.607694133509803,-0.03687932899240682,0.018592697914461276,1.6142359521823493,0.11806007573153887,8.807001667649496,-1.5594584107994502,31.58126636600694,8.300070342137415,-0.17252657517348804,15.767558080478832,28.6725465620677,-12.612854138906867,7.89694860648889,0.0935941541841574,-22.136768689169372,-42.01749709401918,26.395065093652185,-0.39065458186866325,0.10579755857117795,-0.6834560232356717,-9.190543140909284,15.597183004057198,18.127689493885825,24.22203585490699,-14.547290546554311,0.23271685623140392,0.8894285147112355,-0.1743540926724691,4.13093187507502,-1.0087429755435153,engine_idling,8.582610277070092,-0.15615148967268938,-26.712314079869287,8.811302631206189,15.744095250980953,9.032631373781154,0.04203765736888511,8.641222981551596,-12.77617503502004,0.15014662676098656,11.081203779782644,-29.638579545733283,-38.365768298436784,-0.14347252537676883,-0.24303140433770112,9.960695846476957,-31.70362325282845,9.973876334145,1.3010891625332222,-27.451889710658033,9.502977654397606,-0.03229129804426524,0.11721694010860845,1555.9733949863426,1.4260368289682293,4.092282286497948,0.12657740800292583,54.25647439802671,23.798629058243353,50.607890416067164,-65.11327751781226,0.09399991146706813,8.625935600482713,0.10483849991853691,-48.22104341672423,28.886403916174455,0.054578917897440515,0.11365835233961062,9.429003074470133
104327.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,children_playing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104625.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104817.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104998.wav,-0.002919150695447126,-55.97450395080014,-14.16934669674852,-0.012121128201033542,0.10841878773709528,-0.045459200494974095,13.719039617064102,-0.13862857237684306,8.087522810178884,1.6218913817883052,0.09287163472009255,48.55640387199102,-0.05939558317870885,31.282827303266007,-26.080012705789997,22.771306523410917,14.047131287312117,8.436943488254615,23.552404362117315,0.0948011635785826,51.91611301737662,6.061311179834074,-23.390485561641324,0.27023870900470703,-32.72460435137585,-8.85299409934969,-27.44586915742371,-0.43857606414634764,14.592635635443399,0.4698251982532574,-0.38397018778762915,14.484725255886412,-13.523256031896265,0.038047759459163555,-0.30117228662317963,-13.654862133353028,0.08147414879099402,0.06527171813302246,-0.7940886532917347,0.07297150348589716,8.245791729088127,-23.312787793709468,36.84793073094309,7.98116752202924,0.44031676396145175,15.868577853206004,38.34640134229234,-11.291194851122746,7.901600521453494,0.17848725780991126,-27.939058515490366,-44.422023121758926,14.900181461001154,0.33122733837753804,0.15175899641374058,-0.6262772417367877,-8.810914545965984,19.808128237153095,35.91279672282592,9.951679754067861,-13.408038071076628,-0.41421822272306663,0.22727186673411381,0.7508141320896353,-0.9367156683659306,0.2923467597980499,jackhammer,9.418230043476619,0.27831548536803274,-58.64748665371849,12.561670320107321,16.83426661595372,8.852866095986235,0.09575995744487273,8.282972053383503,-29.624179423662813,0.1397805214675376,-8.85753967657441,-12.097781682559852,-48.64563902727113,-0.03338026403760097,0.15137162592199396,8.84099191901557,-48.23527948475058,10.389486298531583,3.8061436230736514,-39.68141690244515,-8.050005254840153,0.08698072886584875,0.08589969735905943,1252.240317455061,-0.7915619051231537,1.7466357571258984,-0.5044308156804886,45.70939667701515,10.512792336518158,54.339818405103095,-59.48664566998174,0.09004947941803612,11.687787981240179,0.09542091202935284,-56.31686337323887,40.40229469174463,-0.11380856489914537,0.11204786781327068,8.847213991145605
105029.wav,0.03698427056371356,-49.03105514833938,-14.459011988284761,-0.06263222074197018,0.14938142014086744,-0.16252859631353989,14.597751680097803,-0.07032922069452763,7.736413713196512,0.47682672582292507,0.1428162823626893,45.2151742499,-0.04017360480918132,27.493971280123926,-22.27779858062672,22.766909075126247,14.443472555970532,8.357430435588986,23.635486522523042,0.11338954766341632,48.478349419148245,5.900069946239131,-22.52719027127926,0.22226863246511022,-35.95656700714696,-7.539679443357478,-26.92255468799557,-0.4318220697376076,13.231025828979055,1.0200441195503662,-0.5566733850879806,13.218699468943596,-14.681306379562637,-0.10514334496803422,-0.3554287761610322,-15.528752051355966,0.11649470194993068,0.15132235507032554,0.25295722582548863,0.03306648113965822,7.893653799067281,-22.454776175135013,35.98861665365037,8.018431511665444,0.408368715599576,15.894160545266054,37.6496148841408,-12.211298330184807,7.928822631635489,0.14521392708852732,-27.295143580369704,-40.28880521146797,15.578471475343353,0.9625851484098051,0.11637470945285673,-0.516425314028474,-7.544764606196205,20.49430626411161,35.67687738433999,9.664283604224376,-13.83438166809236,-0.5575396758994513,0.2572441304951574,0.6265096250013411,-1.1108150666039571,0.12647400137280265,jackhammer,9.48919902688005,0.2997328409639695,-56.07133483903491,13.322612771455603,16.933432262720228,8.928836380904837,0.02220803606770224,8.012192663068033,-25.040795525901697,0.23127933393424405,-6.8480358379201824,-13.513356765271476,-37.94709190275564,0.004018429928281428,0.08770087796820997,8.594185371357653,-33.74378737696613,10.16365517486689,4.0120757078930165,-38.808768120664375,-6.336574368453734,0.05860807347125365,0.11918900970246259,1529.6605873006802,0.1619547928214669,0.6194615626580073,-0.7822257184611372,39.242078569818524,10.066900170103848,50.59622957211658,-54.325590665943594,0.06733270654766765,12.669615644643335,0.15421974475556924,-51.34534161614587,37.5933430048276,-0.08589876181223888,0.08202206216711028,8.953556552269808
105088.wav,0.6843415256676377,-54.906100656002046,-1.738909855159306,-0.24311034196438966,0.14150280987196634,0.2843358293847893,7.977002024778101,-0.3669983480517738,-2.685540131891286,-2.6772024116188984,0.11479325792129516,31.101877244395617,-0.7142537328635933,23.627719662054115,-37.21851762081898,19.904103664914444,21.08311399043436,7.54441411316045,44.91099962823269,0.0881262910876518,34.25148756671668,19.689461997244567,-1.8677284247532069,-0.6522803672149169,-50.77264108249284,-6.83692679731308,-2.528978770827777,-1.3362036384153828,-5.5289742984339725,-3.442796849827602,-0.6520082853516667,-6.072394199911979,-3.1412414664828163,-0.9089855647135485,0.5579649766448114,-5.7477374715721075,-0.48415577810230415,0.10456216751737957,0.10971993696689003,0.09037839929911146,-3.8170614905449733,-2.5205792429522504,37.43683026460397,5.004274582855775,-0.3960176473046248,8.535863582657342,27.206490444376975,-4.473269675882013,9.371997515505798,1.107968516363706,-51.044340192652534,-43.723514762482544,32.79206059131218,-3.6447268956163397,0.09148401421819922,1.3080627032450327,-5.672983426606513,25.442032202161162,28.621969468006455,-4.434014902161095,-3.885528756988046,-0.273209228924733,-0.04484731950055787,-0.3700434167478693,0.4367131498210135,0.47559564122251474,dog_bark,8.894619375140433,-0.7311914535120779,-42.518328111036816,11.020590733784841,6.265467389073431,9.479513130363362,0.15126672675122074,11.885313368347044,-45.03075446105584,0.43155266054698993,-17.144976116402546,-13.29535319915005,-47.61938145692082,-0.04996134473455822,0.26938122454759694,12.612345742444178,-71.83279163001122,9.819791005990316,4.003018412692095,-32.16872370474281,-8.598631952328839,-0.4274966230589635,0.09109481730587024,1319.0393450516626,-0.13640595399559444,-4.67295289230072,0.8119582014424434,43.03222019426456,-3.9138425226268154,36.900362207411156,-79.35318977296869,0.06429447905923134,20.95012454755016,0.13145388690234724,-48.265275558170465,29.519787576827305,0.8831394281117255,0.03560531758310648,10.631847313484228
105289.wav,-0.6840587247242622,-43.14659238960192,-11.996026913049928,0.16495925465128158,0.327403512525055,0.5484011008471406,13.350008873548505,-0.07607904540086716,4.830474184208721,-6.489520148892008,0.024454830864136707,37.287638533553825,-0.025774617716568336,12.03084680059697,-29.853299891463234,21.41180775971443,32.0919083275966,11.429134106633633,55.71473801242541,0.016570572735488183,39.24571591378212,10.973712608419858,-9.26906643666776,-0.2951572691950181,-25.960391107856434,-4.459109186063796,-12.16337154251998,-0.20638180112414561,2.8263810675199186,-0.9600419567376036,0.4222255832661381,1.6494915343195617,-16.137428204425255,-0.1896028923033853,-0.013941325743547672,-20.25720111674208,-0.0019106519368590254,0.06982928977675185,5.314738949643127,0.02533969528783792,4.879781947147068,-14.900076050325113,32.150082332081034,4.539787262609939,-0.15430215554720864,13.934567321748151,26.733639656292354,-16.899926689290552,6.490270309630022,-0.04772545715347842,-44.52358062091621,-43.268363434512665,34.56127302157725,-1.1507811514672317,0.063305159748541,0.5586993027051056,-4.4227902550263725,15.79207726624317,18.936250009352104,7.150346798213152,-12.18726965730752,-0.43489672218215514,-0.24683504149431723,0.45200131274841054,2.130326710454308,0.12070936138003951,siren,8.964945711810167,-0.3047960275564664,-40.78617513300844,11.083841108116719,13.512036037822108,11.578865072842671,0.012264149352954714,8.592216548087489,-34.75656017855572,-0.6904221337711696,1.7084770466436303,-20.70843156863454,-52.96499485570765,-0.18097877181916372,-0.48634482406170565,10.66082481350284,-36.83410979854387,9.614387987721384,2.3406038757835423,-26.53701315411935,2.707891724281468,-0.11998405178586645,0.46451009153868583,2092.547094354638,6.483971514961049,-6.9021488147758605,-0.807100553827933,32.81996333525594,5.815566414961579,37.12874953562214,-64.2943976461235,0.01594886625261837,9.014187079290885,0.029465186861183733,-60.68196265850126,43.512492561999565,-0.20513925126114474,0.020737934833498547,7.59987346261597
106014.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engine_idling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106015.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engine_idling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106955.wav,0.20116101362070538,-32.2656585399682,-21.896783511032222,-0.22558830212656109,0.05348663404672025,-0.48707576124522944,9.431397475917718,0.2530166320850739,2.28595574848533,-5.637203377060063,0.08288975952519692,26.825412338550716,-0.28225582658218384,10.763115075004055,-13.66113578896685,23.69061256339821,13.03830361498094,7.99213408111373,21.563939445135148,0.4393354255041423,60.4518219134448,9.9372021100342,-15.752380801092693,0.08196179150119659,-18.202286595099956,-1.7241293581168877,-17.517134747110692,0.9210100044259297,9.328341105866876,8.403154754296267,-0.2049310531534796,9.919399217638833,-15.333228023279057,0.4725007003357398,-0.009077871942731353,-14.770995111222177,0.13812403865099576,-0.04307515549960428,6.762753653665016,0.008783975286094628,2.3821244570307947,120.00426648358385,49.97163509302451,11.48835754474421,-0.06581176866371011,15.702182793771337,24.5054850732444,-15.57193796223098,10.849295106511388,0.14474138951737148,-40.49051999507122,-47.36023495841336,18.31687732148124,8.636700960161729,0.018345261056873046,1.1583737338327593,-1.0553548806882513,5.161692033971186,13.010156409698203,23.424189787273207,-21.593767801796353,-0.24307293716085487,0.3558741360428055,0.8733486092487087,0.8363379926949932,-0.7897618944468455,gun_shot,12.91750687305604,-0.641300763259795,-35.67268281326514,10.720095536159127,15.088657746239484,10.761804995994236,0.06176593279130761,12.263020272294407,-23.584925647599405,0.7637849132167345,0.8010084451892008,-17.207875944156022,-29.414104448950503,0.23908814210747795,-0.15970078075440836,10.532945256921742,-24.380300231483357,10.085658076100168,3.090047101654471,-21.55924391124548,-0.9713051882890493,0.5182076724802335,0.11562836448273849,4845.574434988416,6.192530527180612,-4.630219158687756,0.42672293291947083,32.22642984233194,23.047934083857918,45.11639131069914,-57.41216999485068,0.06502853510958562,12.961127446881774,0.04969705748549562,-50.16295186552719,34.330943920251585,-0.24276689989661815,0.1050390547118455,7.9529841767577265
107090.wav,0.2425559004496014,-48.42638216253767,-12.322191879092408,-0.026489825972733326,0.07333244123001673,0.9258042731985241,10.153301634650914,0.19476355623902417,-0.17914167217752253,-12.213639162705203,0.18002091845117363,40.75735575252265,0.09111954760426617,22.46527034459339,-29.411127778434068,22.6757747330674,23.009114266050037,8.553671733236092,35.456934851571695,0.06083378981641491,62.71035983990633,8.797707742151914,-2.5073643034515265,-1.0409662089205782,-53.65311817972574,-3.27816616501802,-0.13692207866290199,2.5062122342196904,7.294478600919816,0.5869559030734772,0.04299870828015884,7.753803054139297,-6.360745245726986,-0.17472689896431576,-0.13971525566484733,-13.318447067137297,-0.026874743610480655,0.7929576925171298,1.5065791880120245,0.16037711165945218,0.04592891008177897,1.7330774791726258,44.87216751859258,12.929182647289528,-0.8670185534009625,15.229174977909306,44.24481851707193,-7.7415972285634105,9.620007462954213,1.4616876005951687,-42.32989716184533,-54.529249011790014,26.843670227484278,0.6795191130204842,0.06708520514059295,1.2809505813216793,-3.211728925774247,8.448540824490326,19.119868393421463,5.989479113163987,-14.418045432246105,1.2757196156333839,0.5337992895505899,-0.4574163467004684,0.9910274061187607,-0.7620499245988073,car_horn,12.132003055294104,-0.2550845448230695,-35.361989631620354,9.649157404034066,14.561542106939134,8.170767837583446,0.0853067560605499,8.14403427443521,-22.560487783586584,0.4797355756706265,-1.430239095232772,-14.2617743793199,-55.20385482888593,0.2270408380617837,0.403443441477678,8.514143210451788,-45.5410792278607,10.49250813075365,1.7772563795790344,-32.68300782596718,-2.5670770868213224,-0.13259192654397095,0.15619767620120675,916.9206809262442,1.3699375359429784,-12.400878093026353,-0.6817448435851827,21.178995376225885,8.223843063229944,42.03081777491307,-52.90531854938336,0.0636179489072132,9.97893690198018,0.062027094277375704,-58.92935086465578,43.228092750849875,0.8783032476295802,0.09120105825600405,11.036165765191402
107190.wav,0.5223891439903507,-37.003841767246065,3.932609976366293,-0.4028196155179669,0.057850571352526275,-0.21820990320739142,4.128752705938011,0.5273330970936635,-11.16172031974858,11.44528082812779,0.16781043656745298,11.977587537322997,-0.3362454063885554,-0.8378160371110145,-0.34763287429783835,19.133749728778152,17.6307872171027,8.311180193796433,5.922941050769522,0.08682778610535917,38.975755473502964,4.051688986228254,10.156576220337135,-0.1557653133921904,-32.62368494796546,-10.223451670687863,10.427249234937117,0.4613799962333691,0.284150388533993,0.05396643162037419,-0.1359259578465526,-0.5286830621771648,-24.86422090794874,-0.1632802362222448,-0.2648982202238157,-21.32164363656753,0.07360467521544144,-0.2987929682119872,-6.78321755202555,0.0850834472001821,-10.973995641191104,26.418126319392936,28.39877534258325,12.396398882453294,-0.37300094323250854,15.748451418428477,8.56382580303093,-25.559525665446913,6.460041374156912,0.3234269943492798,-8.385978224003543,-13.293384306004878,11.524552964198756,0.5877372710514452,0.20741446535627672,0.11468229611879052,-10.497082002336146,18.70489512124052,2.1618694278231847,18.781143791267603,3.6222715958261165,0.19947048095612496,0.3377397889678715,-0.7323909476745379,-1.5490789644973781,-0.6485853691368355,dog_bark,8.0672808823488,-0.3079164571389167,-2.395520367749037,11.63758832595607,15.473285804337685,12.112297664979264,0.01831405947893836,8.566365654594753,-38.02470925032987,0.20273228345519545,4.77294797584169,-22.57168599367053,-21.661867401882194,-0.13183547923451802,0.2435383787108654,10.289972898739794,-17.958210422257885,8.461331239085098,2.1865666565104127,-32.105518265778635,4.498252246184033,-0.029136588918284367,0.025933686721148676,3512.8946132461306,-7.883411686825898,12.473244924366346,0.5724151910160935,41.023034441190006,19.180064512720435,38.191653256959746,-49.75790636574239,0.23213778020709927,9.335482932075434,0.03510287072078632,-60.29351390115094,14.265375262214377,0.06057043740010437,0.08352489629023012,8.886372949135843
107228.wav,0.7821696400107983,-24.385674812179353,-13.309544491645509,0.10668367508035165,0.12420438658839006,-0.30500789485289914,6.345362573439864,0.08214841228080909,7.271460345196671,8.757469503908355,0.05821908745476962,35.76066690929901,-0.11828263943840711,24.072502376366533,-34.103679920419815,22.488995821785995,2.223339007163344,7.363522348274426,15.697095655496785,0.13002773811029017,49.17534450967457,11.339784036296383,-17.662005169519617,-0.014185985775721536,-20.710084421327977,9.395817438862043,-17.590264028080327,5.133786533451143,24.861900876361968,-3.973420218169592,-0.36158403160961816,22.803396929083547,-4.884946922512456,-0.09058674674169918,1.2324277557479002,-13.207545064249274,0.09527248065470549,0.14588802222169495,3.4412267851980696,0.1771591263138219,7.365076242667664,-0.4719014247007682,35.16033462314061,8.00860903415498,-0.08005007311182123,14.86856888575929,40.6525471158951,-4.998450194318052,8.037028319370966,0.7507295815751118,-39.46729582126582,-45.669458600865894,23.308555237175298,-3.913246146324795,0.13498557209451506,-0.76867095430791,9.756578431873892,14.71463906855674,21.918314249759064,19.836653706987278,-12.793694512857753,0.13827322303089895,0.45354555545917297,-0.18794498180628388,1.289424959151611,-2.3636307002076986,engine_idling,10.422151394680318,-0.060889099574937516,-43.15427096383726,7.155478597980031,15.093902193794229,11.701860101739024,0.015817658542252293,7.751443497329354,-21.853384639872694,0.3680987124161632,5.747708413192221,-12.781892281105685,-30.787705723493957,-0.9341535301127082,-0.9552351091237694,8.68297720985884,-40.66160155455583,9.561932783380383,2.670433773204423,-24.490973728840338,2.983643190105445,0.16760224771864893,0.07236053848034771,2247.540964418847,3.597234830150253,9.012552898872922,-0.4158815786113599,47.91152962703767,17.97417966261104,57.696368032012124,-57.719802814340014,0.09828418614849728,12.887306695085666,0.1310664196376948,-30.210642998959077,33.366466444995105,-0.13962374331460747,0.057875286629421124,7.63430780526544
