,std,mean,power2,power7,power5,kurtosis,skewness,power10,power4,power9,power6,power1,power8,class,power3
54067.wav,,,,,,,,,,,,,,children_playing,
54086.wav,7229.460403558811,-582.1721314709596,0.6404407699638993,0.034689861954226055,0.05220177866767349,5.810839158663826,0.027533600457975833,0.01113709816454953,0.08023922139434324,0.011178287903471158,0.033095770519397424,0.06201165841233209,0.015694049220117263,car_horn,0.05931150379999027
54173.wav,2849.1043225794683,-5.450971251798719,0.06791878022016497,0.13487097559751124,0.11613500681399878,12.73889584217686,-0.08037241824078352,0.08526308891240499,0.09010124293983142,0.08914401637338493,0.20279075982101427,0.0640241759223461,0.07518095995041962,children_playing,0.07457099344892369
54187.wav,5567.629985344274,-18.16135907487995,0.10938135244558049,0.10699381113175035,0.11238161191565434,2.7223275621910235,0.17311513365963052,0.03474796371451983,0.11091736747365939,0.10570076081407428,0.1083519323083894,0.09349183964679952,0.10720641023685629,car_horn,0.11082695031271608
54545.wav,,,,,,,,,,,,,,dog_bark,
54823.wav,,,,,,,,,,,,,,dog_bark,
54858.wav,,,,,,,,,,,,,,dog_bark,
54898.wav,2908.613124186804,1.9770600373965137,0.08366513033730427,0.08489803984547362,0.21296769092609574,9.471549899484714,-0.020078248837660552,0.08081117503394901,0.09604089348416868,0.07896113895004879,0.10577067337451108,0.09451680597543477,0.07948120274720169,siren,0.08288724932581233
54914.wav,5236.547012828043,-4.322973818470502,0.11043455292951436,0.09560419822243395,0.09024762764339149,3.354314422270171,0.04555961914274083,0.10702247593149142,0.08262544026112628,0.09862327094194524,0.08977107194869746,0.11325995677302202,0.10788810297086844,children_playing,0.10452330237750936
55013.wav,399.7482316112263,-3.571428571428572e-05,0.13248433045697985,0.17677488911148517,0.07463354144586001,17.797865210938042,0.14994671957087338,0.011363632362593617,0.06722931910707906,0.17412446266396006,0.12212384317856106,0.04582522413637874,0.09026022955036897,dog_bark,0.10518052798673347
55020.wav,3525.6547645799624,-5.13770250060718,0.18069306019808815,0.09735334759799542,0.07651484701538992,4.429873499118299,0.023972740363454977,0.04258675864627289,0.10430028413312184,0.08577879624951244,0.08946426497558607,0.0784554917195051,0.10586663513782149,drilling,0.13898651432670667
55728.wav,2291.929960487599,-5.89754605007619,0.061132691431059774,0.09594687893531983,0.11305862049297227,32.4635648049241,0.05710861529375075,0.09843198337601128,0.08421358889981818,0.08329781418113233,0.2537438374844418,0.06298946339037412,0.07349074622353649,street_music,0.0736943755853339
56385.wav,1762.8940886481282,-0.00045150255851449827,0.12584359510756876,0.10127159127159557,0.11370904787432114,16.28727156176412,0.13240043917970518,0.04923974586644458,0.1122805205825654,0.06804873402289918,0.0988791832094933,0.09355853236442031,0.10992344528107006,air_conditioner,0.1272456044196217
57320.wav,2094.084798973149,0.04251075768909413,0.11704597659637533,0.09381942983749206,0.1037905620275633,4.471057204949357,0.032482099290553734,0.08118280540390926,0.09954259342761519,0.11483479594607078,0.10749304385484351,0.08112911601631657,0.09146578783591602,air_conditioner,0.10969588905389792
57323.wav,3048.0395828823744,-8.53939410814724,0.1041377625892479,0.09025739921241956,0.10735261932582126,5.415913382273949,0.020839714976315888,0.07502794587713067,0.1635059128896862,0.06992608925474325,0.09343912994828008,0.07156778682153339,0.07861871104086426,siren,0.14616664304027344
57584.wav,2593.719814037662,-2.1591662904924656,0.10216371652072893,0.09169016916160617,0.10415389822123916,3.219263057371601,0.004005692629979716,0.0933379504655368,0.10040073242992752,0.10352432657845517,0.10362710852592028,0.10425927845140984,0.09321542915630722,drilling,0.10362739048886892
57596.wav,5133.500870161881,0.1667593661018919,0.1291351390686397,0.1265424701739448,0.09838521789205569,4.154293894246753,-0.20479902255948695,0.04448957654333617,0.05648213949155117,0.11023146216522624,0.11878938019921523,0.08879506452334347,0.11996190521073241,dog_bark,0.10718764473195513
57607.wav,3239.847040904841,0.3030208416097251,0.27253333171290633,0.08583173962126707,0.06073998963783851,8.261108202868089,0.17717230238676185,0.004298787528058364,0.11185205753415622,0.01802601550307085,0.07377301199449873,0.11081758702312905,0.04473953202126347,car_horn,0.21738794742381143
57696.wav,2001.953817385288,-0.5179929078837404,0.06290861793899416,0.10283050681942804,0.08461130615083329,11.268655681471065,0.03340910194049247,0.12716849012870265,0.08182555850060447,0.14424474718209265,0.13716352175051452,0.040966919460593255,0.14044545063241187,drilling,0.0778348814358251
58005.wav,2651.984998288094,-15.361067638483965,0.10922161871537098,0.10876620185125302,0.10005041575864435,4.793560608743064,-0.032217155821121106,0.08912557791621299,0.09335081881562766,0.10745469001791386,0.09998026113286208,0.10105878542110255,0.0946378505366428,drilling,0.09635377983436973
58202.wav,2674.2152176509694,-0.05256757920110193,0.17165517869437485,0.03331142712290383,0.16011953288217284,4.712856916599908,-0.011869401707744278,0.0007742929400813806,0.19447092823786155,0.0022803951279120106,0.13171408378139504,0.09880772418886125,0.005332989454414333,car_horn,0.2015334475700229
58382.wav,5337.248287469646,8.771200878746441,0.012647196261006832,0.15974358482769083,0.014852507744422783,24.09398148858801,-0.01938446351991762,0.1844648576145034,0.1895046202378547,0.015213450632965014,0.19538962302415183,0.19387260362247247,0.010569867763384965,dog_bark,0.023741688271547184
58937.wav,2361.5445525656764,-7.146220308454351,0.1379983891112814,0.11872803141980058,0.08924426625395745,7.954872725871623,-0.11070597084161243,0.05033526041884935,0.07108288323237001,0.1022816821017384,0.10029344206351525,0.1459092873213628,0.08326926997619974,drilling,0.10085748810092504
59513.wav,1555.112838395617,-3.0773605413823066,0.08114102030020322,0.08403805220973044,0.07488021140601064,16.183300976964258,-0.00624325472861839,0.0003106461896166681,0.05147164031711551,0.03670888171781631,0.23315191274202973,0.1896132685614584,0.10622488694905814,dog_bark,0.14245947960696093
59800.wav,1135.8372461794004,-3.537513439437577,0.01594312147525715,0.05120726053144378,0.10067994379315583,51.483212589205706,-0.21862687886972038,0.09906438009286404,0.1642383024969589,0.19576779491504534,0.011513993483043902,0.18067429840233337,0.011040162630950397,dog_bark,0.1698707421789473
60591.wav,950.1138558423972,0.0012672140377160712,0.08665874524747072,0.0946131292068311,0.11495160138591534,4.371692031422612,0.008734510747830467,0.07278266372715333,0.11813755701304877,0.12559463894634765,0.09793216338611857,0.07950062365891479,0.10000168256180389,children_playing,0.1098271948663958
60846.wav,3384.0474859127635,-2.7833195586549193,0.1255634234787578,0.11755451108283302,0.10560297219346382,3.0604119248800976,-0.06914589679553254,0.08316972938676805,0.0955610547519065,0.08947707566289285,0.09093422158437349,0.10609186983393958,0.09226433360153093,air_conditioner,0.09378080842353402
60935.wav,,,,,,,,,,,,,,children_playing,
61077.wav,2148.2059186404363,1.151400011914995,0.10963112872220176,0.1066241870284998,0.07909994324199565,18.171313327580144,-0.1362508355472741,0.10974101682917256,0.08530165608312469,0.1332578996124393,0.09483581424785455,0.10117621176418944,0.0868242936059325,dog_bark,0.09350784886458975
61503.wav,1152.127521241139,-0.813860870696948,0.19547982816694148,0.03698284716069696,0.046884459377444884,27.701163423863232,-0.018846618207586433,0.05161660688176337,0.09975160554889224,0.07426978903309567,0.0773442935082483,0.1931422555535193,0.08799611083573233,children_playing,0.13653220393366547
62048.wav,1186.5623885893442,-3.7505000089173564,0.14649216183437164,0.11458445494025543,0.11001026869477475,41.41668587454031,-0.4710358028165101,0.04609778462848476,0.1601354478179199,0.05408775549750777,0.13016908110895975,0.0679039522722458,0.07363512801816291,dog_bark,0.09688396518731729
62461.wav,2098.2732955426077,-12.289983292026776,0.04695250538223618,0.05389934675866159,0.050767195632165064,48.749540015594974,0.9774283761570569,0.07694102025102993,0.1500858912775935,0.17840230338033147,0.0528026270298306,0.05395949788238584,0.07909285538600076,air_conditioner,0.25709675701976503
62564.wav,3892.422693886721,2.397412986630838,0.1543057556899347,0.08264115133098894,0.08356849340449743,4.962386602675351,0.26701497991336565,0.09054083304660762,0.08576390942524234,0.09077744343270051,0.08288812108240348,0.11460695941000695,0.09213411694110016,engine_idling,0.12277321623651787
62566.wav,7292.084688812358,33.67689147744431,0.12316517755064521,0.08507191578269117,0.13934614744041723,3.386462768416044,0.15272802791239737,0.0160832390891301,0.1346587942034614,0.07685048637255093,0.08413397204863868,0.12008665724840925,0.10147045299215121,engine_idling,0.11913315727190478
62567.wav,6922.001374441189,198.10496473532262,0.0824303652701277,0.15103734981829545,0.10562408108917047,4.381816332331353,0.17220714716192684,0.031021536218619437,0.08195390148582299,0.07468793484660852,0.15663316721518836,0.07393430026043728,0.1649444406843596,engine_idling,0.0777329231113702
62837.wav,2259.280185282201,-0.03298783897120492,0.13830665119063665,0.153029933983644,0.009785644373803444,5.7023086515506325,0.025153324524967664,0.15125241056760655,0.010236144012794386,0.18293351819527273,0.012233229665951851,0.1598416968246413,0.17368645041720523,jackhammer,0.008694320768443843
62878.wav,7850.175586762682,-0.7447905678621659,0.12260804266243855,0.08974108186387482,0.10114342366517404,2.033437214802092,0.111603408179007,0.0974064778073626,0.09144084251296648,0.08416162185690725,0.1191868609243093,0.0818617237488395,0.12570522360400332,siren,0.08674470135412415
63095.wav,1790.4591299272008,-0.002627184728966662,0.12068421809065981,0.1138977337741386,0.08993491504242092,8.506473043393443,0.07626933905019634,0.06524555352356581,0.09952431007198446,0.13011121661311711,0.09070042851528895,0.04524343880853886,0.1426538859164273,drilling,0.10200429964385817
63261.wav,2402.086758555856,-12.849058829613254,0.10700890324616147,0.09373947899360963,0.13487514802816428,16.6244621866774,-0.20371470260201502,0.04348807990855345,0.18680905757594043,0.05535788283469697,0.0913516479109233,0.1152815351858674,0.05434773874715179,dog_bark,0.11774052756893129
63292.wav,2768.093169653165,-12.406171280830732,0.12503046653009456,0.1525925883006966,0.06983037728484334,13.734694562792265,-0.2480170161772413,0.0884021161850868,0.12459532986701105,0.06562989675057303,0.10399464343027055,0.14570492264051074,0.08232990688791127,dog_bark,0.04188975212300208
63724.wav,867.8972846039678,-0.4056177369411421,0.12500334855491585,0.09423929334444733,0.10421165957739201,17.149197089342913,0.05325326040319772,0.1145719688079216,0.16055327403157613,0.06929194197252873,0.123224386335383,0.06920396309810839,0.04746342809146443,air_conditioner,0.09223673618626256
63932.wav,0.04004188271801478,5.122038828631048e-07,0.0003038541237612942,0.0003992798367395895,0.0013481914981016978,191.71283344422832,0.11441586498118994,0.0001822974305608391,0.0019940258448119847,0.0001647384256966802,0.00028444141241148953,0.9926011428484177,0.0001262128942195229,dog_bark,0.0025958156852794634
64346.wav,1579.3444512957662,-2.4571759994915148,0.42965312541295386,0.007727787815098943,0.035739464649237086,39.63730540686218,-0.7160201833411881,0.0024239714034450257,0.07883369273925361,0.0031378279064840915,0.015647040973845266,0.2383000227779767,0.004406529540088755,gun_shot,0.18413053678161662
65381.wav,4394.7379606576,-28.15307693624765,0.09765208088234612,0.003400785188593092,0.009672888967408689,37.030433431133424,0.4689556175388293,0.0012982968022682965,0.017017415544724062,0.0013395122538063192,0.005223133514566853,0.834034148828413,0.0021457648214792944,dog_bark,0.02821597319639522
65472.wav,1003.2266821957721,0.0800880574452003,0.07896437257037661,0.06186066745613549,0.06588378641200253,27.42346565921746,0.022130127821114884,0.06371898232268261,0.2947373688447642,0.06679618576985541,0.06371987915390762,0.06674573616507345,0.08022436076127958,car_horn,0.1573486605439225
66000.wav,2812.788004194351,-0.5071838116327794,0.05769646837674629,0.12383471709613306,0.12911289581714772,5.206199955820705,0.005498583848489802,0.041802721553448115,0.10362659719945141,0.1231336042942645,0.1561573530062736,0.04548375085246808,0.135050165956947,street_music,0.08410172584712027
66115.wav,718.1925334533224,-2.4130044109979,0.13499735792691667,0.12201079018651446,0.09249746373264614,7.015602780232649,-0.0006454884213213655,0.06999902048364097,0.10221447221856808,0.07450669098203608,0.09273294082172368,0.10943064108630857,0.0760540775511915,car_horn,0.12555654501045382
66324.wav,2111.2677370521033,0.0027698794873754744,0.12337013495541921,0.16292065984754092,0.08965505654089324,6.3700214771831,-0.002338544029486022,0.0914983859999403,0.09412848467846183,0.10160121644005715,0.09543701896863098,0.06517131032780708,0.09099863589478183,street_music,0.08521909634646747
66599.wav,1886.5148857038178,-1.6002549066947538,0.07830071565593615,0.11347926626263029,0.06641234248285989,36.264909909190095,-0.16560024674246637,0.08692891624792744,0.06284943568353137,0.17580939338850418,0.08493599669818393,0.04534054759825381,0.1946499991417061,street_music,0.09129338684046687
66601.wav,1432.0802072211168,-16.213432631116962,0.14431016396047988,0.11414077401770921,0.12466883331258499,30.142850575590234,0.5207405527989741,0.07841523461200108,0.06935731513973242,0.0972464142562921,0.09919417295031287,0.09406832544014235,0.08799445516427006,siren,0.09060431114647505
66622.wav,1578.448586311795,-0.4733687040727879,0.05882673186218959,0.12789782525765936,0.114167892988523,6.098554434787511,-0.01676601948614717,0.09832723020471094,0.08734659401050915,0.1152055109864764,0.12195497253376367,0.06178631027952579,0.10564930131233961,drilling,0.10883763056430248
66996.wav,0.05680945736513819,-3.497357829473913e-05,0.12691242613971632,0.08944342187458913,0.1264759962284357,8.63945097197574,-0.21129259198002465,0.0389026182099989,0.09617152251315027,0.044447768742220915,0.18222146759580288,0.10659321434001914,0.04761036610238644,siren,0.14122119825368015
67049.wav,2927.732794491828,-3.4355284837634117,0.04284010689911654,0.21838270076350147,0.25586129659189577,23.105953660972233,0.020745052699817544,0.005583149515510845,0.08274137929897565,0.07143594028898281,0.045542278345619414,0.10185148569673907,0.08040869051779387,dog_bark,0.09535297208186455
68389.wav,2682.14313239431,-987.1131329205552,0.10553756617430905,0.07899197873152904,0.07676764265130469,14.572332348456252,0.10829165645245668,0.08088149961823884,0.10210960829133993,0.18381829397999155,0.11882249281311726,0.04227714977057863,0.07831563086543854,dog_bark,0.13247813710415246
68657.wav,973.747870295824,4.331672512755102,0.10936825749979769,0.12026264458932506,0.08838658240689187,2.9334520265882325,-0.03677096023382879,0.06925321098093001,0.0882557236131212,0.079665598100288,0.10203610344288667,0.11259757538519467,0.13198116220425324,car_horn,0.09819314177731157
69598.wav,1802.2851030298323,-0.43227713448660715,0.12434574439508339,0.009703948228624243,0.018503036437962125,59.519366302141776,0.014196663226544611,0.0026053664705853454,0.022456539585446765,0.006281832630472389,0.016911126711049034,0.740249212055329,0.007289835795188357,drilling,0.05165335769025913
69777.wav,1275.6452250447924,-0.35679316384723386,0.13959777074183521,0.09926789682327669,0.10065255568166732,12.638018083868092,0.004438357388366493,0.06088563409774709,0.1403018673921165,0.14869571107461446,0.05775668990726424,0.08390743020780758,0.07815029183705692,dog_bark,0.09078415223661397
69883.wav,,,,,,,,,,,,,,dog_bark,
69962.wav,957.818790054188,0.000873771730914588,0.09407573836551283,0.12500665454816232,0.12392081948890127,24.866571786701623,-0.2975467338706443,0.07897281144666507,0.10309264302218146,0.07994134569822176,0.07017200956765693,0.09252976735409371,0.12538756682596397,children_playing,0.1069006436826407
70098.wav,2199.834957694938,-0.1355667425310317,0.07100988486709779,0.12207539782252191,0.01675690523613484,29.417161656505392,0.7508445739705,0.0982858363666846,0.1617014424007072,0.0883570485296954,0.11984636357639826,0.2027343568945733,0.016664803714222947,dog_bark,0.10256796059196376
70168.wav,,,,,,,,,,,,,,dog_bark,
7060.wav,2312.1757730007207,-7.643662052310737,0.23788197221197946,0.01350408937217328,0.22426054862394348,44.00842999385925,-0.8377748217109864,0.009005451388059648,0.012091855206290013,0.17108818162483178,0.08023723692923891,0.0,0.2254423681259912,gun_shot,0.026488296517492228
7061.wav,2823.6183899939456,9.904507469179547,0.0,0.21346854016775157,0.20409962204930285,13.604482144980777,0.254387765973747,0.003178959994581474,0.16564204960750212,0.03252966902985679,0.22003249378390197,0.0,0.16104866536710322,gun_shot,0.0
7062.wav,1969.460795424919,-4.671106062070966,0.0,0.15561432411773712,0.3593030420633227,24.91154100772398,-0.012352871069096438,0.0035111401745514803,0.0,0.01665848953186359,0.4158417899201082,0.0,0.049071214192416925,gun_shot,0.0
7063.wav,2928.1737069627757,-37.09448668886569,0.0,0.0457466600579698,0.47520882639428286,25.17329460920944,-0.3398048129108213,0.00574550722711889,0.292185629167187,0.02021502593602448,0.13284646658620994,0.0,0.028051884631207065,gun_shot,0.0
7064.wav,3930.2231643152522,22.945277358271966,0.1908873863477501,0.009228368456632073,0.16335947662266126,16.886697775389166,-0.05294092799140521,0.00041451620187489373,0.18249638505442092,0.007137118425344528,0.11516425466242414,0.03188352227614119,0.11384849309712772,gun_shot,0.18558047885562318
7065.wav,2775.0974751698914,75.53469730210831,0.0,0.008649468715098705,0.04948810128610895,36.382396136006115,0.37432540389488106,0.0007520804201016425,0.29107362602318876,0.0023713111535188704,0.016262659147627954,0.0,0.004278401711360684,gun_shot,0.6271243515429944
7066.wav,3519.373070210294,-40.231019086627754,0.07201767535553287,0.18968167953224518,0.2064365668403729,16.448495194600333,0.01203765925012125,0.004239892474757523,0.16303722561252382,0.01118169798549935,0.2597497692169347,0.0,0.02110495796320375,gun_shot,0.07255053501892988
7067.wav,1548.5336269971026,-0.6948114856123269,0.0,0.05300356918906075,0.07864099610804298,69.27258624157268,0.6014786497899802,0.004342414566384187,0.3536862677386901,0.022078260814352428,0.06995221534090068,0.0,0.03882738779569183,gun_shot,0.37946888844687704
7068.wav,2199.3615426960914,25.085790028770063,0.0,0.01271134936767706,0.25198308539010955,51.84322264314788,1.1046251447625774,0.0021146744381508797,0.6838736173016389,0.00478072203170026,0.03508039828791118,0.0,0.009456153182812165,gun_shot,0.0
71079.wav,,,,,,,,,,,,,,drilling,
71080.wav,,,,,,,,,,,,,,drilling,
71082.wav,,,,,,,,,,,,,,drilling,
71086.wav,,,,,,,,,,,,,,drilling,
71087.wav,,,,,,,,,,,,,,drilling,
71088.wav,,,,,,,,,,,,,,drilling,
71171.wav,,,,,,,,,,,,,,drilling,
71173.wav,,,,,,,,,,,,,,children_playing,
71177.wav,2742.405905531695,0.02125946886808732,0.002577651704211366,0.14855416766911794,0.35883248657628564,14.178770974100365,-0.026073070460509398,0.00016156226459126556,0.1161488944852348,0.0023272482291206097,0.33215773091153317,0.00021620076704961124,0.02096540917324028,siren,0.01805864821961528
71529.wav,503.88219651049275,0.7591359991776315,0.19719642001960616,0.10393753341228766,0.04397712308134976,6.778479370641474,0.009229557640571606,0.025635948141509064,0.018421452723935184,0.19568648412120823,0.08021831067936963,0.10130228759971006,0.11648970090808214,drilling,0.11713473931294212
71700.wav,1139.0201669657108,12.377265149665709,0.08365503192660952,0.10249495042060351,0.1041418352164452,21.806005866809674,-0.2755547077729199,0.1065555827382975,0.09969781490519426,0.13348637730579835,0.11678122119563487,0.12371839348582732,0.053133847721543774,dog_bark,0.07633494508404569
71866.wav,4773.151060659034,-0.029411984526996914,0.10203281381995699,0.10581753099468372,0.10536916561044586,5.373359574603807,-0.004855159624940717,0.09086288572912772,0.09307386907775012,0.1076538170112403,0.10445863079769166,0.09691388841051916,0.1010703458696313,street_music,0.09274705267895315
72015.wav,,,,,,,,,,,,,,children_playing,
72220.wav,699.8215191094438,0.07999577038588841,0.08908115278835646,0.09247841210551964,0.10053147452981073,16.954449024470616,0.11274466833072876,0.09331735881384765,0.13193985994380258,0.09091590093310549,0.11054132656935436,0.08949657415395,0.08915588108007783,dog_bark,0.11254205908217528
72261.wav,1376.6264646560787,0.08156480288042726,0.019981004178694993,0.11411517698254355,0.10535085078841988,30.556750530463376,-0.1586253374237236,0.09791580334065009,0.1352605682383312,0.0879443753908133,0.13470901227467438,0.13975736548077078,0.12018670800751342,dog_bark,0.04477913531758838
72265.wav,1013.4086031261494,0.00034603002436491996,0.12784630303209127,0.0832593338388539,0.09643967531528172,7.848408540786014,0.0061610492648362936,0.08383739583302072,0.09104196698792422,0.09585191201480212,0.1034212796720813,0.130406454622377,0.08680911725403624,dog_bark,0.10108656142953153
72537.wav,11990.756858676103,157.86394223272438,0.08351316634497892,0.09341867569738518,0.10853772002453209,6.043402033510733,-0.020725377658319458,0.06882208211658157,0.09271709685001261,0.11656091226481853,0.09972208153639947,0.15678653274418883,0.10936920231227899,dog_bark,0.07055253010882379
72538.wav,4329.027486133648,15.094929819404383,0.22207079012824382,0.1303343376632229,0.16893384226120953,28.658001506622508,0.17009845141031626,0.02917050265716283,0.07501715510665184,0.05229151189476761,0.10019047042478847,0.03108941788328099,0.09034710878641337,dog_bark,0.10055486319425865
72539.wav,3248.692624878496,26.250200279871613,0.10919644184763028,0.07213733823605388,0.1434067649656858,49.45133586918512,0.5317222787657909,0.02714508338889164,0.147342209594241,0.03867057029649889,0.14150722209737296,0.06496593236987273,0.0821862949451165,dog_bark,0.1734421422586363
73168.wav,,,,,,,,,,,,,,car_horn,
73277.wav,701.6033678280847,-0.7612349028868497,0.0871542746642065,0.10752919535059845,0.126347180054365,5.077758398233004,-0.006398633978079074,0.07079664260068852,0.10948065516101617,0.0930659212230213,0.13764264846341612,0.06945001312511069,0.10584270672760915,street_music,0.0926907626299681
73524.wav,3181.255190801969,0.02902682064897623,0.10943666706019706,0.025683076064582155,0.06046660078889261,3.8434257646418146,-0.1124154487557753,0.00518956059832236,0.05461487847634695,0.0066068883611194295,0.03661379957693457,0.635701182897216,0.016339393159621757,air_conditioner,0.04934795301676709
73623.wav,2918.0392598152557,-14.512684798974387,0.0917285087837288,0.12355352164077449,0.06560667953731203,8.0163538609929,-0.19766824972392943,0.11073796871375721,0.10124462374122842,0.11065333243577019,0.09876888317495343,0.08168090746044188,0.10065063813126732,jackhammer,0.11537493638076625
74226.wav,2015.1671036456971,1.1344338494279516,0.050032987558463984,0.13607083862726652,0.16119646846924746,9.32574017128881,0.050802491179885396,0.03742942273068728,0.15648113262029287,0.09236349399389177,0.15721314473816747,0.010868481432754108,0.11910385108189467,street_music,0.07924017874733388
74364.wav,,,,,,,,,,,,,,siren,
74458.wav,1671.2705330294343,1.694809988054156,0.149724641944412,0.0718336207552558,0.19657121164461466,14.059499945792135,0.010532381193108474,0.11304358889147101,0.0730985497651317,0.07742673601114503,0.09577784119666395,0.027635209182600068,0.06239820003964995,street_music,0.13249040056905578
74495.wav,1950.3639759738212,-14.251166730554267,0.01954913146116438,0.01613946341106005,0.12768739443348204,42.59529188135639,-1.2132001261422982,0.018688384966880828,0.20486294491669452,0.10720084679285992,0.1458594156197422,0.08559986696541874,0.12813611697417082,dog_bark,0.14627643445852648
74507.wav,2397.2759408150405,0.16793997675885455,0.09991976826574175,0.1006040413227567,0.09978984216446653,3.0106288697465797,-0.09604275452310454,0.10032537258352404,0.09919212719471496,0.09975410961021743,0.10027784516542224,0.10060479485374255,0.09960349657575156,air_conditioner,0.09992860226366226
74513.wav,2045.2416346366933,-7.347221399000584,0.05461997335595687,0.16341146143937377,0.08884776362388136,25.006832730263156,-0.42459446581108845,0.022866267914926155,0.1626366369803897,0.052907610685184236,0.11930085881011271,0.11933669225330212,0.07713708167984802,dog_bark,0.13893565325702506
74723.wav,3152.3625675053327,-1.6571519001881172,0.16103551253580142,0.13806965963375753,0.017898406029652605,20.872365618658833,-0.07023199573328459,0.04590476631692234,0.17216975864535883,0.13374229137895552,0.047234340144311965,0.1352053552960147,0.031202545036546184,dog_bark,0.11753736498267889
74725.wav,5586.040888952206,47.33319395546041,0.11788804575700002,0.10240341510307162,0.09571240600771683,7.080433396464868,-0.24708804428821732,0.03581497986977921,0.09056559502317511,0.12745924477120377,0.12968452122719223,0.06977680367389402,0.08623376735190647,dog_bark,0.14446122121506072
74726.wav,1838.8018623255007,-0.38558347809386995,0.024690178132202305,0.5022040161235527,0.04017982449160959,33.07234193566486,-0.29046914199186397,0.008483408990501751,0.05029149179543006,0.06495278188468157,0.0793203311421659,0.015479166255790622,0.1784259702507298,siren,0.03597283093333577
74922.wav,,,,,,,,,,,,,,drilling,
74965.wav,,,,,,,,,,,,,,drilling,
76089.wav,1834.7139617371006,-20.23322294076842,0.003350473394491725,0.09332779632056373,0.6294819297380048,148.6137876070238,-5.424218687392312,0.008456144103479214,0.0016718238717387311,0.008279012178385165,0.21843071499406252,0.0007949999049433877,0.033123418741629676,gun_shot,0.003083686752701136
76090.wav,2863.098746586599,49.66010525157694,0.029080174534594813,0.0641809116717353,0.002939783664453473,72.62026884510313,-5.270172799547507,0.12669684510392906,0.0036331848923926648,0.42124422531350714,0.33056128519406297,0.0065239100928459115,0.009415440520447294,gun_shot,0.005724239012031382
76091.wav,3951.6916695903697,141.21173559341722,0.0010580283994200488,0.10375848018265484,0.16888042459016894,36.93966465353167,-4.179786736498248,0.0901044406429134,0.024322310871739132,0.21301788210651934,0.08337679143315119,0.006785013070913828,0.11452499945621136,gun_shot,0.1941716292463079
76093.wav,1650.055973331463,-34.15661214618494,0.006207291767231237,0.4485097307282499,0.02381672073954171,208.5799348214858,6.615826006337321,0.1225611517889092,0.016539880047012605,0.33531186063644264,0.005097211978399565,0.010986606007115889,0.027293430261152,gun_shot,0.0036761160459452547
76094.wav,1492.3074621717192,0.587587539817941,0.0019159323480916317,0.0012176979273059447,0.005488367094121041,241.27255345634802,-5.649661633533921,0.005616745512584466,0.05921444204090367,0.024202384403201774,0.0011203621140593615,0.005430834799119163,0.5220040505770959,gun_shot,0.3737891831835171
76221.wav,1539.6103882619716,-0.00026017354423307266,0.07636758788535163,0.08481804513470974,0.08791624492943767,24.201467947507055,0.008429748592562432,0.043328449759428726,0.14216400628946502,0.08043443338201002,0.08727747043626746,0.07112457939844306,0.10538541189896329,children_playing,0.22118377088592336
76566.wav,,,,,,,,,,,,,,dog_bark,
76568.wav,,,,,,,,,,,,,,street_music,
76640.wav,3086.377584517778,2.016382432874112,0.10526147626721948,0.018978736544909527,0.07528250478408739,10.049125814928056,-0.02369505943890793,0.001071342934119529,0.10650582833711614,0.0024550181607282313,0.04863139347428369,0.5864718616085886,0.0036869952407073965,dog_bark,0.051654842648240176
77233.wav,471.72866269769906,-485.6697773559036,0.07068264301639864,0.0007680108244704413,0.0028416317116069026,15.124462185036435,0.010146860179769499,0.0008931261017451221,0.00504613617456485,0.0008701974919228,0.0007416934290686686,0.903849983755494,0.0008281758981237098,dog_bark,0.013478401596605006
77246.wav,1501.2621480844018,-4.088426440084381,0.002470539358782678,0.9087432127775137,0.002175707961374535,253.72042031325566,-0.4097966992913536,0.007169753352156874,0.0021729991839192285,0.015225142612655704,0.00202209117709096,0.003581988805898813,0.054235097436963725,gun_shot,0.0022034673336437907
77247.wav,2300.1949945240967,-25.46443717913368,0.006885805203878495,0.024364698863155176,0.004758323963661697,110.84977976590386,1.9186897870736261,0.07191215619358679,0.006617122417453065,0.8135234310319165,0.011305063422330817,0.0032044609694428282,0.04526552364129742,gun_shot,0.012163414293277197
77674.wav,3632.1671460211455,-11.765736578410598,0.12348014113854833,0.21195886585640397,0.08724842492088952,11.283176374421327,-0.26072289145802074,0.003489635124453949,0.010134464537007566,0.01603318400263375,0.367888128112882,0.09857883831886968,0.03570627882458999,dog_bark,0.045482039163721205
77751.wav,2335.6205565569794,-0.3891517016861962,0.15953390667511422,0.044628286843976545,0.15080912397259602,12.964648235096824,-0.022383794822969524,0.0662100015090055,0.09136016662994892,0.059938019757583415,0.09178789141114939,0.17377611809095153,0.04623412666421296,jackhammer,0.11572235844546151
78651.wav,,,,,,,,,,,,,,engine_idling,
78776.wav,2834.574475192227,1.0031573563794256,0.23649756537211733,0.0077785215285409316,0.051340136860782884,25.232303678363696,-0.1522383805131477,0.0010682133535352945,0.09536634412738043,0.0018363154786377176,0.011207571367447076,0.4742611212174129,0.0051936069618500206,gun_shot,0.11545060373229542
79089.wav,0.22206019208220357,-0.0008041150867938995,0.10259247116955038,0.10892317264670567,0.10783779672721273,3.6256581991664674,-0.0025679960296224333,0.060745479848953135,0.10894995199858497,0.10487654385162153,0.10535614676186505,0.06887428521375759,0.1057767006557277,air_conditioner,0.12606745112602125
